SK_CompanyID,SPRating,addressLine1,addressLine2,batchID,ceo,city,companyID,country,description,effectiveDate,endDate,foundingDate,industry,isCurrent,isLowGrade,name,postalCode,stateProv,status
270,"B+  ","3495 La Grande Court                                                            ","                                                                                ",1,"Haag                                                                                                ","Detroit                  ",224,"                        ","eVmTyrxxwhUooUvbAVDnwuFJEXJxeKXdhyhEMcQZQlaRzGpFbooNLhy PrvTBKhVFQuSiQmIKlwJAOTODRUAjBjsYzvBSbw                                                       ",1974-03-26T00:00:00.0000000,1979-06-30T00:00:00.0000000,null,"Office Supplies                                   ",false,true,"ZBmKynluEfveVpOM                                            ","10039       ","OK                  ","Active    "
422,"B+  ","3495 La Grande Court                                                            ","                                                                                ",1,"Haag                                                                                                ","Detroit                  ",224,"                        ","eVmTyrxxwhUooUvbAVDnwuFJEXJxeKXdhyhEMcQZQlaRzGpFbooNLhy PrvTBKhVFQuSiQmIKlwJAOTODRUAjBjsYzvBSbw                                                       ",1979-06-30T00:00:00.0000000,1980-12-28T00:00:00.0000000,null,"Retail (Apparel)                                  ",false,true,"ZBmKynluEfveVpOM                                            ","10039       ","OK                  ","Active    "
467,"B+  ","3495 La Grande Court                                                            ","                                                                                ",1,"Haag                                                                                                ","Detroit                  ",224,"                        ","eVmTyrxxwhUooUvbAVDnwuFJEXJxeKXdhyhEMcQZQlaRzGpFbooNLhy PrvTBKhVFQuSiQmIKlwJAOTODRUAjBjsYzvBSbw                                                       ",1980-12-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,null,"Computer Services                                 ",true,true,"ZBmKynluEfveVpOM                                            ","10039       ","OK                  ","Active    "
271,"C   ","16917 Farmers Upper                                                             ","Apt. 717                                                                        ",1,"Cubeta                                                                                              ","Plano                    ",223,"Canada                  ","pEjjTPlRLgyErsqOMsHALfDZPfZdRXbcXAYKawevlLLYMqDXtkHKvKFBzXNTEqNLcBUJrHqgDFcdUDSrgMOBPKqvdCAwMvwiXkQdqxTlILToCNAVtjcMkZRdqMCxzVnRPRXrBqHcWtMC          ",1974-03-27T00:00:00.0000000,1974-09-25T00:00:00.0000000,1932-05-16T00:00:00.0000000,"Airline                                           ",false,true,"PVbGQKLLqmkqhjL                                             ","99755       ","AL                  ","Active    "
298,"C   ","16917 Farmers Upper                                                             ","Apt. 717                                                                        ",1,"Cubeta                                                                                              ","Plano                    ",223,"Canada                  ","pEjjTPlRLgyErsqOMsHALfDZPfZdRXbcXAYKawevlLLYMqDXtkHKvKFBzXNTEqNLcBUJrHqgDFcdUDSrgMOBPKqvdCAwMvwiXkQdqxTlILToCNAVtjcMkZRdqMCxzVnRPRXrBqHcWtMC          ",1974-09-25T00:00:00.0000000,9999-12-31T00:00:00.0000000,1932-09-15T00:00:00.0000000,"Airline                                           ",true,true,"PVbGQKLLqmkqhjL                                             ","99755       ","AL                  ","Inactive  "
272,"B-  ","20954 Belt Line Rue                                                             ","                                                                                ",1,"Piasecki                                                                                            ","Columbus                 ",222,United States of America,"jSAAEgMUWxLqrLvLeYpTltRPsn OrDulZZCytFhBDIqeK tRfFrpPtPOWDIDWZHxPakLiaaGTCFfOCGGjYDAbTORVvJsfSJBJGqJDuWuzNKhXaUSUkdJgIDwXglwLTRWpnMsiyDlV             ",1974-03-28T00:00:00.0000000,1979-12-28T00:00:00.0000000,1916-11-10T00:00:00.0000000,"Motion Pictures                                   ",false,true,"FQzuJQObGqbDitmXlKWBJGEWq                                   ","80113       ","OK                  ","Active    "
432,"B-  ","20954 Belt Line Rue                                                             ","                                                                                ",1,"Piasecki                                                                                            ","Columbus                 ",222,United States of America,"jSAAEgMUWxLqrLvLeYpTltRPsn OrDulZZCytFhBDIqeK tRfFrpPtPOWDIDWZHxPakLiaaGTCFfOCGGjYDAbTORVvJsfSJBJGqJDuWuzNKhXaUSUkdJgIDwXglwLTRWpnMsiyDlV             ",1979-12-28T00:00:00.0000000,1992-12-31T00:00:00.0000000,1919-12-25T00:00:00.0000000,"Trucking                                          ",false,true,"FQzuJQObGqbDitmXlKWBJGEWq                                   ","80113       ","OK                  ","Active    "
813,"B-  ","20954 Belt Line Rue                                                             ","                                                                                ",1,"Piasecki                                                                                            ","Columbus                 ",222,United States of America,"jSAAEgMUWxLqrLvLeYpTltRPsn OrDulZZCytFhBDIqeK tRfFrpPtPOWDIDWZHxPakLiaaGTCFfOCGGjYDAbTORVvJsfSJBJGqJDuWuzNKhXaUSUkdJgIDwXglwLTRWpnMsiyDlV             ",1992-12-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,1927-01-15T00:00:00.0000000,"Trucking                                          ",true,true,"FQzuJQObGqbDitmXlKWBJGEWq                                   ","80113       ","OK                  ","Inactive  "
273,"A+  ","24375 6th West                                                                  ","                                                                                ",1,"Stefanick                                                                                           ","Fort Collins             ",221,United States of America,"YRPwRVygcmeUS KfVioDXsOVzNXpfKcteEbcEfghuRTKZXbixigHqGGaKWNFygvUVOAfggNvbLJnS FeOuoVQOUfLfzgYJQgVMVRIGoVKhnRjuGiDBZdUBgFhrlFCsaKZmXQWVNh              ",1974-03-29T00:00:00.0000000,1983-06-29T00:00:00.0000000,1896-12-27T00:00:00.0000000,"Construction Services                             ",false,true,"khQFSuzOQECuuAgqIPwyODLZBGjmVRGPiQUcBeS                     ","90800       ","NM                  ","Active    "
539,"A+  ","24375 6th West                                                                  ","                                                                                ",1,"Stefanick                                                                                           ","Fort Collins             ",221,United States of America,"YRPwRVygcmeUS KfVioDXsOVzNXpfKcteEbcEfghuRTKZXbixigHqGGaKWNFygvUVOAfggNvbLJnS FeOuoVQOUfLfzgYJQgVMVRIGoVKhnRjuGiDBZdUBgFhrlFCsaKZmXQWVNh              ",1983-06-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1900-07-09T00:00:00.0000000,"Waste Management Services                         ",true,true,"khQFSuzOQECuuAgqIPwyODLZBGjmVRGPiQUcBeS                     ","90800       ","NM                  ","Active    "
276,BBB-,"1971 Belknap East                                                               ","Apt. 989                                                                        ",1,"Chadwick                                                                                            ","Sherbrooke               ",230,United States of America,"utDpbGcVJStj VUFjGHJMcxEfxeVMthbPUsbCCEBLUHIX                                                                                                         ",1974-06-23T00:00:00.0000000,1983-03-30T00:00:00.0000000,1957-12-04T00:00:00.0000000,"Major Drugs                                       ",false,true,"JuHDDpOBOrGTvGNBSbgrTGHFwDYMlhVhVIzTSLSTdZkxdbxEOOA         ","M7O 1B1     ","ME                  ","Active    "
526,BBB-,"1971 Belknap East                                                               ","Apt. 989                                                                        ",1,"Chadwick                                                                                            ","Sherbrooke               ",230,United States of America,"utDpbGcVJStj VUFjGHJMcxEfxeVMthbPUsbCCEBLUHIX                                                                                                         ",1983-03-30T00:00:00.0000000,2015-03-30T00:00:00.0000000,1965-08-03T00:00:00.0000000,"Insurance (Life)                                  ",false,true,"JuHDDpOBOrGTvGNBSbgrTGHFwDYMlhVhVIzTSLSTdZkxdbxEOOA         ","M7O 1B1     ","ME                  ","Active    "
1427,BBB-,"1971 Belknap East                                                               ","Apt. 989                                                                        ",1,"Chadwick                                                                                            ","Sherbrooke               ",230,United States of America,"utDpbGcVJStj VUFjGHJMcxEfxeVMthbPUsbCCEBLUHIX                                                                                                         ",2015-03-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1993-07-23T00:00:00.0000000,"Regional Banks                                    ",true,true,"JuHDDpOBOrGTvGNBSbgrTGHFwDYMlhVhVIzTSLSTdZkxdbxEOOA         ","M7O 1B1     ","ME                  ","Active    "
277,"B+  ","10176 Pinesap Court                                                             ","                                                                                ",1,"Manifold                                                                                            ","Lewiston                 ",229,United States of America,"eyGPEPAaNaqzImzT MDdpsqmANomziCttNzgoO BqiTLppZfoXJoETHaduLFFfXNIb UocTTmkAtlDLFvTbBr                                                                 ",1974-06-23T00:00:00.0000000,1974-09-26T00:00:00.0000000,1967-10-08T00:00:00.0000000,"Office Equipment                                  ",false,true,"SWFbcrEhWDTnQVvYhgQ                                         ","H7H 1T1     ","New Brunswick       ","Active    "
299,"B+  ","10176 Pinesap Court                                                             ","                                                                                ",1,"Manifold                                                                                            ","Lewiston                 ",229,United States of America,"eyGPEPAaNaqzImzT MDdpsqmANomziCttNzgoO BqiTLppZfoXJoETHaduLFFfXNIb UocTTmkAtlDLFvTbBr                                                                 ",1974-09-26T00:00:00.0000000,1982-12-30T00:00:00.0000000,1968-01-07T00:00:00.0000000,"Constr. - Supplies & Fixtures                     ",false,true,"SWFbcrEhWDTnQVvYhgQ                                         ","H7H 1T1     ","New Brunswick       ","Active    "
510,"B+  ","10176 Pinesap Court                                                             ","                                                                                ",1,"Manifold                                                                                            ","Lewiston                 ",229,United States of America,"eyGPEPAaNaqzImzT MDdpsqmANomziCttNzgoO BqiTLppZfoXJoETHaduLFFfXNIb UocTTmkAtlDLFvTbBr                                                                 ",1982-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1975-11-23T00:00:00.0000000,"Constr. - Supplies & Fixtures                     ",true,true,"SWFbcrEhWDTnQVvYhgQ                                         ","H7H 1T1     ","New Brunswick       ","Inactive  "
278,"C   ","6085 Drew West                                                                  ","                                                                                ",1,"Seroka                                                                                              ","Milwaukee                ",228,United States of America,"WO PE QnmVXajCalsSvDfqTCCLMbQCjxjWYcARqeFPPreNlUtlVbMzBSZtUCvyRIELbZzPvPOuxW B zyBSMLiVxNtFTOJBIjkwETymCEeRK gVJtBATTpcBDRvqLRyDPOoGqcDIoXZTjUpI      ",1974-06-25T00:00:00.0000000,9999-12-31T00:00:00.0000000,1928-11-10T00:00:00.0000000,"Containers & Packaging                            ",true,true,"OCCqgHNKVmnHCpUWqcpvGPKChBNBKCjbMjChCqPYLlDYAX              ","M2P 1F4     ","MA                  ","Active    "
279,"B-  ","21699 Princeton Crescent                                                        ","                                                                                ",1,"Oneel                                                                                               ","Atlanta                  ",227,United States of America,"UphfeEHIQIihPvNYjJCLlBHioeEvqDNjIkZLbepNpmBbpzZYZkVCGTbUXAXtQHjEPTdnyReAFxseKCDpUmMZGcLJWIj ASJpozhIdqrRYNeNUJJuytaqzCCSyUVDRRJQwnnoff OHWNKfXQ       ",1974-06-26T00:00:00.0000000,1982-06-26T00:00:00.0000000,1864-01-28T00:00:00.0000000,"Misc. Transportation                              ",false,true,"qLEPMBoSVHgRqBuyYpBYGmOyLFUmdmnUZpbJVC                      ","50304       ","TN                  ","Active    "
528,"B-  ","21699 Princeton Crescent                                                        ","                                                                                ",1,"Oneel                                                                                               ","Atlanta                  ",227,United States of America,"UphfeEHIQIihPvNYjJCLlBHioeEvqDNjIkZLbepNpmBbpzZYZkVCGTbUXAXtQHjEPTdnyReAFxseKCDpUmMZGcLJWIj ASJpozhIdqrRYNeNUJJuytaqzCCSyUVDRRJQwnnoff OHWNKfXQ       ",1982-06-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1864-12-26T00:00:00.0000000,"Misc. Transportation                              ",true,true,"qLEPMBoSVHgRqBuyYpBYGmOyLFUmdmnUZpbJVC                      ","50304       ","TN                  ","Inactive  "
280,"B+  ","7490 Curtis Crescent                                                            ","                                                                                ",1,"Clark                                                                                               ","Honolulu                 ",226,"                        ","tXYiSaJRHtPQCnQorhIuHXTfIbvIMLtBRBDhP                                                                                                                 ",1974-06-28T00:00:00.0000000,1975-03-27T00:00:00.0000000,1961-02-24T00:00:00.0000000,"Rental & Leasing                                  ",false,true,"ONAHzsyLCiRLwfSKXUMvWqkPToceoCwAAqegYCPTGexMLbiAvdSWZpob    ","V6I 1U9     ","IN                  ","Active    "
293,"B+  ","7490 Curtis Crescent                                                            ","                                                                                ",1,"Clark                                                                                               ","Honolulu                 ",226,"                        ","tXYiSaJRHtPQCnQorhIuHXTfIbvIMLtBRBDhP                                                                                                                 ",1975-03-27T00:00:00.0000000,2013-09-30T00:00:00.0000000,1961-10-26T00:00:00.0000000,"Rental & Leasing                                  ",false,true,"ONAHzsyLCiRLwfSKXUMvWqkPToceoCwAAqegYCPTGexMLbiAvdSWZpob    ","V6I 1U9     ","IN                  ","Active    "
1385,"B+  ","7490 Curtis Crescent                                                            ","                                                                                ",1,"Clark                                                                                               ","Honolulu                 ",226,"                        ","tXYiSaJRHtPQCnQorhIuHXTfIbvIMLtBRBDhP                                                                                                                 ",2013-09-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1996-06-26T00:00:00.0000000,"Rental & Leasing                                  ",true,true,"ONAHzsyLCiRLwfSKXUMvWqkPToceoCwAAqegYCPTGexMLbiAvdSWZpob    ","V6I 1U9     ","IN                  ","Inactive  "
285,"G   ","23165 Kentucky Street                                                           ","                                                                                ",1,"Ladson                                                                                              ","Stamford                 ",216,United States of America,"OXueUoCldyEYZczESJGGQFiqmUleCiAhEVDocOUoSxWYUSVeelhiESEsLgNDXyHgFMI VLkfLAPONRIDD                                                                     ",1973-12-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1924-08-10T00:00:00.0000000,"Water Utilities                                   ",true,true,ALaTkTrWzjYocUGvfZAGsDSHiyoSYCRYFPHwFMrxAaXvECAvwwqAKDMcdXEe,"31216       ","WI                  ","Active    "
286,"BB+ ","18161 Dodd Drive                                                                ","                                                                                ",1,"Raya                                                                                                ","Las Cruces               ",217,United States of America,"UyPIDbJObvZZRYqUpkBRBWxYTrcJTbFYePJEDMROtJwYB FolEGJgbniafElGhGlshmorwolLCkX                                                                          ",1973-12-29T00:00:00.0000000,2014-03-31T00:00:00.0000000,1860-09-18T00:00:00.0000000,"Chemical Manufacturing                            ",false,true,"bxgQQvZGTGLAhNiEtBeOi                                       ","85235       ","WI                  ","Active    "
1399,"BB+ ","18161 Dodd Drive                                                                ","                                                                                ",1,"Raya                                                                                                ","Las Cruces               ",217,United States of America,"UyPIDbJObvZZRYqUpkBRBWxYTrcJTbFYePJEDMROtJwYB FolEGJgbniafElGhGlshmorwolLCkX                                                                          ",2014-03-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,1864-03-22T00:00:00.0000000,"Insurance (Miscellaneous)                         ",true,true,"bxgQQvZGTGLAhNiEtBeOi                                       ","85235       ","WI                  ","Active    "
287,"A-  ","13804 Nova Upper                                                                ","                                                                                ",1,"Tinkler                                                                                             ","Montgomery               ",218,United States of America,"TfPXNcfGPnQCVSElBnPHMfVXaHvCNBAVGcEKXcSvxrmhiUHWMXTCAMEJuhfkJOkECPdKaFKtQDyVyHUAlgI                                                                   ",1973-12-30T00:00:00.0000000,1979-03-28T00:00:00.0000000,1940-03-13T00:00:00.0000000,"Conglomerates                                     ",false,true,"NQrzYUMnOGSRcSXYPJIDZJLdIqGhuKOMIGDVNWeURAS                 ","90340       ","KY                  ","Active    "
410,"A-  ","13804 Nova Upper                                                                ","                                                                                ",1,"Tinkler                                                                                             ","Montgomery               ",218,United States of America,"TfPXNcfGPnQCVSElBnPHMfVXaHvCNBAVGcEKXcSvxrmhiUHWMXTCAMEJuhfkJOkECPdKaFKtQDyVyHUAlgI                                                                   ",1979-03-28T00:00:00.0000000,2016-06-29T00:00:00.0000000,1944-01-16T00:00:00.0000000,"Software & Programming                            ",false,true,"NQrzYUMnOGSRcSXYPJIDZJLdIqGhuKOMIGDVNWeURAS                 ","90340       ","KY                  ","Active    "
1463,"A-  ","13804 Nova Upper                                                                ","                                                                                ",1,"Tinkler                                                                                             ","Montgomery               ",218,United States of America,"TfPXNcfGPnQCVSElBnPHMfVXaHvCNBAVGcEKXcSvxrmhiUHWMXTCAMEJuhfkJOkECPdKaFKtQDyVyHUAlgI                                                                   ",2016-06-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1971-05-13T00:00:00.0000000,"Software & Programming                            ",true,true,"NQrzYUMnOGSRcSXYPJIDZJLdIqGhuKOMIGDVNWeURAS                 ","90340       ","KY                  ","Inactive  "
288,"CCC ","10850 Chamblee Street                                                           ","                                                                                ",1,"Feldhaus                                                                                            ","Akron                    ",219,"Canada                  ","WADEmTqqSlnBReRsVHdDZVVEKZJwCBSOWMBoihVdYgfcVFZCfocmwgUAzQPi                                                                                          ",1973-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1855-09-23T00:00:00.0000000,"Crops                                             ",true,true,"SDPOfOXQQUJpzDMAjFvJhcQscRUtxyuaSIwQpFkqWSqHKFbvlEzuAAv     ","78211       ","ID                  ","Active    "
289,BBB+,"5680 Powers Drive                                                               ","                                                                                ",1,"Pursifull                                                                                           ","Durham                   ",220,United States of America,"KoUyUBJpzqYvThgZpQkHSlJjluyNaTWTDJoNJNZ QueUXQSHVOU PElCcEBjPioneUPBvOMATIraWUXHVSESQmMOLLbI                                                          ",1973-12-31T00:00:00.0000000,1995-12-31T00:00:00.0000000,1852-11-08T00:00:00.0000000,"Software & Programming                            ",false,true,"tvIeADvSGHihEMbMRjXLzwCrqgMnbOWMI                           ","V6P 1V2     ","Nova Scotia         ","Active    "
890,BBB+,"5680 Powers Drive                                                               ","                                                                                ",1,"Pursifull                                                                                           ","Durham                   ",220,United States of America,"KoUyUBJpzqYvThgZpQkHSlJjluyNaTWTDJoNJNZ QueUXQSHVOU PElCcEBjPioneUPBvOMATIraWUXHVSESQmMOLLbI                                                          ",1995-12-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,1853-05-14T00:00:00.0000000,"Software & Programming                            ",true,true,"tvIeADvSGHihEMbMRjXLzwCrqgMnbOWMI                           ","V6P 1V2     ","Nova Scotia         ","Inactive  "
290,"cIe ","9247 Kinland Lane                                                               ","                                                                                ",1,"Gallihugh                                                                                           ","Salinas                  ",244,United States of America,"uSuwDQbCkCCYAuPSsaOERDGbUTztDMCfyMXAdteLJbfGtsIffMyaPQiN                                                                                              ",1975-03-24T00:00:00.0000000,1975-12-26T00:00:00.0000000,1866-12-25T00:00:00.0000000,"Real Estate Operations                            ",false,true,"qIpMkIHFjLYEXVzfcgJKwktRJivkpTptajWhZriabXOGRZVErCQJA       ","89157       ","Nova Scotia         ","Active    "
319,"cIe ","9247 Kinland Lane                                                               ","                                                                                ",1,"Gallihugh                                                                                           ","Salinas                  ",244,United States of America,"uSuwDQbCkCCYAuPSsaOERDGbUTztDMCfyMXAdteLJbfGtsIffMyaPQiN                                                                                              ",1975-12-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1867-02-01T00:00:00.0000000,"Real Estate Operations                            ",true,true,"qIpMkIHFjLYEXVzfcgJKwktRJivkpTptajWhZriabXOGRZVErCQJA       ","89157       ","Nova Scotia         ","Inactive  "
292,"B-  ","7003 Sinclair Road                                                              ","                                                                                ",1,"Stallard                                                                                            ","Lancaster                ",243,United States of America,"mTICrIBDhIjMB S vFv                                                                                                                                   ",1975-03-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1944-12-30T00:00:00.0000000,"Retail (Apparel)                                  ",true,true,"MeBrscyIWSJmfpAWPIFOxMNIJUduDrCUaWAJamKU                    ","77066       ","TN                  ","Active    "
294,"A   ","9689 Oakmont Drive                                                              ","                                                                                ",1,"Carlon                                                                                              ","Santa Ana                ",242,United States of America,"OFeklIrCGhOhwDRTvaRRecJBTtKmSRCNoLouNtjiRPWuMDGBGOauyMRqDQurVEwSUpkvMUDmdeUFbYIWzZm AEyqXxqTySZSLQZBpXCmVBbLNSMji DV JOB                              ",1975-03-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1967-05-11T00:00:00.0000000,"Retail (Grocery)                                  ",true,true,"HazyHEGpqPzkHcpBCxMMwTVGPFbRDOSnOtBTjfhQueGMPBWoQJZucV      ","V6S 1T3     ","RI                  ","Active    "
295,"B+  ","11919 Morning Crescent                                                          ","                                                                                ",1,"Lezo                                                                                                ","Overland Park            ",245,United States of America,"sFnvUQgfzVjPOETyyiFUdDmMiBSZuBEVLzkDBQJvSyOxPGhWxdJbSEHJlDaggYVkknUZpmAKbH YcPLzUbOJSZjIpNNQEvVUPTSMejPgvkbHD etCXgJuZNfDypuq                         ",1975-03-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1914-01-29T00:00:00.0000000,"Communications Services                           ",true,true,"HGjuOXGwmwHRXGKFdedIcHfLMXqXBDWISwgzdmbzHxpPpsrIVQ          ","93682       ","SC                  ","Active    "
296,"B-  ","1796 Dairy Ashford Court                                                        ","                                                                                ",1,"Deller                                                                                              ","Flint                    ",241,"Canada                  ","YnNKeMQJLVqHZUFRSWPpV WVWv SEUNEJLNMcUhWIjWJWUanAgGKbKlNlEkBTHqSweqfqPNtsWbJQvaTEpJKNsKvLTQCUCIBPFKajVvA zlp CYRVOiAYH                                ",1975-03-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,1969-02-13T00:00:00.0000000,"Construction Services                             ",true,true,"MFbhTxRgbYIPZIEQDVUFaGQjRSJOLbsQQYPxfYvYi                   ","90501       ","WI                  ","Active    "
297,"BB  ","11709 McCulloch West                                                            ","                                                                                ",1,"Kinnison                                                                                            ","Garden Grove             ",231,"Canada                  ","wJoFuHKMMHAgRUIoIMXMKw kKFqHdAbdUXCDvDgVErwRNhY                                                                                                       ",1974-09-24T00:00:00.0000000,1975-06-26T00:00:00.0000000,1952-09-01T00:00:00.0000000,"Office Equipment                                  ",false,true,"EqVOckXbWHRVWKT                                             ","T5D 1R7     ","MA                  ","Active    "
305,"BB  ","11709 McCulloch West                                                            ","                                                                                ",1,"Kinnison                                                                                            ","Garden Grove             ",231,"Canada                  ","wJoFuHKMMHAgRUIoIMXMKw kKFqHdAbdUXCDvDgVErwRNhY                                                                                                       ",1975-06-26T00:00:00.0000000,1986-09-28T00:00:00.0000000,1953-04-17T00:00:00.0000000,"Natural Gas Utilities                             ",false,true,"EqVOckXbWHRVWKT                                             ","T5D 1R7     ","MA                  ","Active    "
629,"BB  ","11709 McCulloch West                                                            ","                                                                                ",1,"Kinnison                                                                                            ","Garden Grove             ",231,"Canada                  ","wJoFuHKMMHAgRUIoIMXMKw kKFqHdAbdUXCDvDgVErwRNhY                                                                                                       ",1986-09-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1962-08-20T00:00:00.0000000,"Oil & Gas - Integrated                            ",true,true,"EqVOckXbWHRVWKT                                             ","T5D 1R7     ","MA                  ","Active    "
300,"B-  ","18179 Deerwood Lane                                                             ","                                                                                ",1,"Shugart                                                                                             ","Billings                 ",235,"                        ","zoUFfDIwTMRTYJsXQJPHpVKfUDZVnhFHmQMRdBFpTxRoPErXsQUhHiXqsSeUaNvCRIXomraUFboOKQSVVshfRGQgSXVlbnUPBOWOtKknsNMuYhiavsiEKcFzoGnLuMTOvHMBMgdfgjHcQMg       ",1974-09-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,null,"Misc. Capital Goods                               ",true,true,"MzDbJtFosPRuInkhDbaTgwTGxQHNdfdYENNVTbutOgmijklFGRMIKSgSMc  ","21230       ","MO                  ","Active    "
301,"AA+ ","14600 Ventura Upper                                                             ","Apt. 717                                                                        ",1,"Montemurro                                                                                          ","Colorado Springs         ",234,United States of America,"qlHrQGZPutUvtkuBlQLPpLlLpbMwKKZyrSXIQTugQJNEodOryvCzzw                                                                                                ",1974-09-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1874-09-20T00:00:00.0000000,"Software & Programming                            ",true,true,"RPUZTnurVHysAeUvfJCuQGKgkSuI                                ","M7O 1B8     ","WY                  ","Active    "
302,"AA  ","21605 Gaston Boulevard                                                          ","                                                                                ",1,"Hackwell                                                                                            ","Augusta                  ",233,United States of America,"TzkU IDHuCe ZXfeuFQhtJgwdfuIc                                                                                                                         ",1974-09-27T00:00:00.0000000,2013-12-30T00:00:00.0000000,1966-06-11T00:00:00.0000000,"Constr. - Supplies & Fixtures                     ",false,true,"JdDyzDDZWIcRGGNcTQAHfhHjUJKtfyJBNYvNYDIeaKDYtWs             ","94219       ","NC                  ","Active    "
1391,"AA  ","21605 Gaston Boulevard                                                          ","                                                                                ",1,"Hackwell                                                                                            ","Augusta                  ",233,United States of America,"TzkU IDHuCe ZXfeuFQhtJgwdfuIc                                                                                                                         ",2013-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,2003-05-21T00:00:00.0000000,"Constr. - Supplies & Fixtures                     ",true,true,"JdDyzDDZWIcRGGNcTQAHfhHjUJKtfyJBNYvNYDIeaKDYtWs             ","94219       ","NC                  ","Inactive  "
303,CCC-,"23975 Morton Rue                                                                ","                                                                                ",1,"Ellebracht                                                                                          ","San Francisco            ",232,United States of America,JcAeRHAMRQoAFibEYoOwczvABQdLztaUZqJLWKykEVvtXiWkMpnZKKNnRQylMnAJ bTPLcRSZUeMvChSETiwJBnyvMIFuxEvEBGnTPRZHOqCVRvBRRNUSuEkhYQFKeKBrdLoVvXaexCKlUUMLfHelU,1974-09-28T00:00:00.0000000,1983-09-30T00:00:00.0000000,1851-02-03T00:00:00.0000000,"Retail (Grocery)                                  ",false,true,"lGKCDPIplHUrWtxvMqWnCl                                      ","23523       ","IA                  ","Active    "
555,CCC-,"23975 Morton Rue                                                                ","                                                                                ",1,"Ellebracht                                                                                          ","San Francisco            ",232,United States of America,JcAeRHAMRQoAFibEYoOwczvABQdLztaUZqJLWKykEVvtXiWkMpnZKKNnRQylMnAJ bTPLcRSZUeMvChSETiwJBnyvMIFuxEvEBGnTPRZHOqCVRvBRRNUSuEkhYQFKeKBrdLoVvXaexCKlUUMLfHelU,1983-09-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1851-03-04T00:00:00.0000000,"Healthcare Facilities                             ",true,true,"lGKCDPIplHUrWtxvMqWnCl                                      ","23523       ","IA                  ","Active    "
304,"VZm ","23851 Gold Rue                                                                  ","                                                                                ",1,"Nuzum                                                                                               ","Irvine                   ",250,United States of America,"MElBPSqSNQAGifmoDlKiucQfuRCPKLHAoprSiUIzJeFKBInPAuOaBwye GOFJMa LGJKEVDEFRuNuQtHUpswEmMCUBREvdaCMKsywQGgLoO                                           ",1975-06-26T00:00:00.0000000,1984-06-30T00:00:00.0000000,1884-05-15T00:00:00.0000000,"Constr. - Supplies & Fixtures                     ",false,true,"GXPlSMRxrwRWSQGoFU                                          ","94646       ","DC                  ","Active    "
562,"VZm ","23851 Gold Rue                                                                  ","                                                                                ",1,"Nuzum                                                                                               ","Irvine                   ",250,United States of America,"MElBPSqSNQAGifmoDlKiucQfuRCPKLHAoprSiUIzJeFKBInPAuOaBwye GOFJMa LGJKEVDEFRuNuQtHUpswEmMCUBREvdaCMKsywQGgLoO                                           ",1984-06-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1886-11-10T00:00:00.0000000,"Air Courier                                       ",true,true,"GXPlSMRxrwRWSQGoFU                                          ","94646       ","DC                  ","Active    "
307,CCC+,"10308 Fredericksburg West                                                       ","                                                                                ",1,"Tinkler                                                                                             ","Fresno                   ",246,United States of America,"xloaSWJejlyKlPwSUPTJZuZPBO mJmIGGgtWMpKLSgLKWvMQTBlGMRiUmEDNhLSPbjSslUgCaraVFCMYA                                                                     ",1975-06-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1922-08-24T00:00:00.0000000,"Airline                                           ",true,true,"vjoxmFyUBmPAvNqUOLzFJRVALGIe                                ","V5D 1N3     ","DC                  ","Active    "
308,CCC+,"10033 Lake Upper                                                                ","                                                                                ",1,"Ramser                                                                                              ","Atlanta                  ",247,United States of America,"SsJnNnHDjjxfGKmeLVUnghwdidmFIfknRGGVBUxKuqIZNqXARsawWfMsGPBLWQemVuWm hLmQOsDUKmcsynuGmqQZgckYFHpjUpEPhCNEM                                            ",1975-06-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1898-05-06T00:00:00.0000000,"Healthcare Facilities                             ",true,true,"TADewGWXUUWInqwgIQOuQEICGJgIiOjGDOsMfsaW                    ","43608       ","AK                  ","Active    "
