BatchID,Dividend,EffectiveDate,EndDate,ExchangeID,FirstTrade,FirstTradeOnExchange,IsCurrent,Issue,Name,SK_CompanyID,SK_SecurityID,SharesOutstanding,Status,symbol
1,0.35,1998-06-29,9999-12-31,"PCX   ",1966-04-06,1898-06-20,true,PREF_A,"VsKyphHkZeSFmUgERbdyPcpijIRbkvPtTIUOuR                                ",475,1604,862375637,"Active    ",AAAAAAAAAAAABYA
1,0.11,2003-12-31,9999-12-31,"AMEX  ",1914-12-28,1996-06-23,true,COMMON,"NViGMvPEUetCGKnSJkRhGIuzPgbJ                                          ",475,1605,147229025,"Active    ",AAAAAAAAAAAACFP
1,1.36,1982-12-31,9999-12-31,"AMEX  ",1936-10-11,1894-09-12,true,COMMON,"TjRdmXLivIAWaGjAvMc                                                   ",477,491,977485322,"Active    ",AAAAAAAAAAAABCL
1,1.61,1988-06-29,9999-12-31,"NYSE  ",1877-08-19,1986-07-02,true,PREF_B,"xFvDILgTqupHkXHaFVuO HKJrngSTYHJvvUZxCzQDWL                           ",477,38,304097268,"Inactive  ",AAAAAAAAAAAAATS
1,1.61,1976-06-26,1988-06-29,"NYSE  ",1875-03-21,1974-07-31,false,PREF_B,"xFvDILgTqupHkXHaFVuO HKJrngSTYHJvvUZxCzQDWL                           ",217,489,304097268,"Active    ",AAAAAAAAAAAAATS
1,0.07,1982-03-31,9999-12-31,"PCX   ",1944-01-20,1971-06-16,true,PREF_A,"fDHHMBZEgNiXdH                                                        ",478,1259,402359310,"Active    ",AAAAAAAAAAAABBK
1,0.58,1984-06-28,1995-12-31,"NYSE  ",1981-11-26,1923-04-22,false,COMMON,"aPhPGZn HamSVYkMtJRxxsTOWvEcIOQIJiHWQnUIerzjFEsDWeKzeNzV              ",478,1262,726396363,"Active    ",AAAAAAAAAAAABEN
1,0.58,1995-12-31,9999-12-31,"NYSE  ",1993-04-10,1929-08-16,true,COMMON,"aPhPGZn HamSVYkMtJRxxsTOWvEcIOQIJiHWQnUIerzjFEsDWeKzeNzV              ",478,137,726396363,"Inactive  ",AAAAAAAAAAAABEN
1,1.34,1990-03-29,9999-12-31,NASDAQ,1955-10-30,1884-07-02,true,COMMON," zKMjOBmFI                                                            ",478,1267,118396791,"Active    ",AAAAAAAAAAAABML
1,0.16,2000-06-29,9999-12-31,"AMEX  ",1873-12-16,1850-02-11,true,COMMON,"OvBwDCUbtQaCwEgrGoOqRfeAeLNUiXBVK                                     ",487,1597,840758637,"Active    ",AAAAAAAAAAAACAX
1,2.43,1983-03-30,9999-12-31,"NYSE  ",1919-04-05,1956-11-05,true,COMMON,"fkJFtOWGQIcRsP HABwTUZdXBUbAOuDkqFMR                                  ",489,1243,137890418,"Active    ",AAAAAAAAAAAABCT
1,0.88,1981-06-27,9999-12-31,"PCX   ",1931-08-27,1881-06-28,true,COMMON,"SwPBIAGkSclAAVtwtolGgBuIXmGWMkdKRMJwFAW                               ",490,1242,271197778,"Active    ",AAAAAAAAAAAABAJ
1,0.26,1989-06-29,2003-06-30,"NYSE  ",1901-06-18,1915-01-17,false,COMMON,"HHyZLEmRGGdMvzRWORHIKTVWQRFqtUOUAWZwQjhsMjzUqkWkCMshiegPpMLf          ",490,1250,115937596,"Active    ",AAAAAAAAAAAABLK
1,0.26,2003-06-30,9999-12-31,"NYSE  ",1906-08-31,1921-08-15,true,COMMON,"HHyZLEmRGGdMvzRWORHIKTVWQRFqtUOUAWZwQjhsMjzUqkWkCMshiegPpMLf          ",490,136,115937596,"Inactive  ",AAAAAAAAAAAABLK
1,2.09,1992-03-31,9999-12-31,"NYSE  ",1947-12-02,1981-11-06,true,PREF_D,"FPgyJQBSSEHFzMMpKETrcpRF                                              ",490,1596,421122418,"Active    ",AAAAAAAAAAAABPG
1,1.82,2016-03-31,9999-12-31,"AMEX  ",1993-07-17,1937-05-18,true,COMMON,"IPSpFfptFNZGjGKKH                                                     ",490,2297,622430501,"Active    ",AAAAAAAAAAAACWT
1,2.23,1984-12-28,9999-12-31,"AMEX  ",1859-02-15,1924-08-14,true,COMMON,"BxDmdiVanbVIcyvoaJJkfTX                                               ",491,1245,701275351,"Active    ",AAAAAAAAAAAABFH
1,2.51,1982-06-27,9999-12-31,"PCX   ",1884-08-30,1958-06-28,true,COMMON,"CbwpPXxebrlGlfbTnITcOKVGOJOyjARzYCrCrzUfIAJBJaxOAFMvLEljcTRWGNZq      ",492,394,328998600,"Active    ",AAAAAAAAAAAABBU
1,1.98,1985-03-28,9999-12-31,"PCX   ",1920-09-16,1908-06-11,true,COMMON,"OL RLVTgPJWMUkQlYvAGy vTN NrchcVSCFuxsqrQmk                           ",492,395,384200010,"Active    ",AAAAAAAAAAAABFQ
1,2.68,1999-06-29,9999-12-31,"AMEX  ",1857-11-28,1855-04-03,true,PREF_B,"wcULGYEb IuivLPSzPKP QjLxDOrcSTWugxOLOwFH                             ",493,1608,918456527,"Active    ",AAAAAAAAAAAABZI
1,1.84,1986-12-27,9999-12-31,"AMEX  ",1959-03-21,1954-07-28,true,PREF_A,"dgdR UQUyQkAFuxWMMMxOzNjdMHmKYw                                       ",506,1273,97500076,"Active    ",AAAAAAAAAAAAAWX
1,2.16,1978-12-25,1986-12-27,"NYSE  ",1868-02-16,1912-07-26,false,COMMON,"VOSuijmDqrTYOhWDozIBEM                                                ",252,1013,812462812,"Active    ",AAAAAAAAAAAAAWX
1,0.62,1987-12-31,9999-12-31,"NYSE  ",1957-10-14,1942-10-18,true,COMMON,"iESpBIrJJJqFlHJgCJee BnZRDtkOANdOTjsnmDiuAuUCNCmPtVSH                 ",506,1279,613407439,"Active    ",AAAAAAAAAAAABJO
1,2.3,1994-09-30,9999-12-31,"PCX   ",1982-03-23,1877-01-23,true,PREF_A,"eDqMGPwbWrFnfmOcFKFLcdQGIJLTnuLqwjDrgRWuzdNrBGs                       ",506,1617,95360749,"Active    ",AAAAAAAAAAAABSS
1,1.18,2014-09-29,9999-12-31,NASDAQ,1851-07-13,2012-06-07,true,PREF_A,"cYaOLzXKWC tFCUzYQNZihPvRRHOjTBiufOuDTOqTgCzQxtGWDkPbiXaKT LShiZm     ",506,2299,18588980,"Active    ",AAAAAAAAAAAACUM
1,0.16,1987-03-31,9999-12-31,"PCX   ",1917-01-26,1940-05-30,true,COMMON,"QuGBmhcsxJspWgBKpTeZQJDD                                              ",507,863,886115514,"Active    ",AAAAAAAAAAAABIO
1,2.36,1996-03-29,9999-12-31,NASDAQ,1989-04-05,1911-12-01,true,COMMON,"dCzdPfVHwTEzTCBYwAvGYQ                                                ",507,1436,467045457,"Active    ",AAAAAAAAAAAABUY
1,0.72,1996-06-30,9999-12-31,NASDAQ,1955-11-26,1881-04-12,true,COMMON,"BANnIfpLGjfCtTtzCGLJyPNtuMaTABjrItUTDJYOkSNkdicHzzWhQQfXq             ",507,1437,755788506,"Active    ",AAAAAAAAAAAABVG
1,1.45,1988-03-31,2001-09-29,"PCX   ",1867-10-18,1901-01-06,false,COMMON,"YZPXHABdRrWRCduOWpxbLPEUF                                             ",508,1287,367505978,"Active    ",AAAAAAAAAAAABJZ
1,1.64,2001-09-29,9999-12-31,"PCX   ",1888-03-22,1995-02-01,true,COMMON,"jDrkXRwKVuyEZuBInBwnIkxNMfKUVJdGfDKHWpcJxAsmBoVOlsXjSiOnwmNHhKk       ",701,1714,942752623,"Active    ",AAAAAAAAAAAABJZ
1,2.15,2000-03-31,9999-12-31,"AMEX  ",1962-10-29,1915-02-07,true,COMMON,"VSYyrJyxIPUSCMiTDVeOsufHKSUuvREfEMH KOdLRoQLxde                       ",508,1630,262944864,"Active    ",AAAAAAAAAAAACAM
1,1.33,2009-12-30,9999-12-31,"NYSE  ",1964-07-09,1910-08-12,true,COMMON,"eTbhIMUGdIYVEFVeQjpdclNIKuVQYvCzVtSvFU y                              ",508,1998,851835401,"Active    ",AAAAAAAAAAAACNW
1,2.88,2005-09-30,9999-12-31,"NYSE  ",1855-05-11,1886-04-23,true,PREF_B,"FzENDYDJpMwZbiHqHTgd                                                  ",643,2036,595731812,"Active    ",AAAAAAAAAAAACIB
1,2.01,1987-09-29,9999-12-31,"AMEX  ",1912-02-17,1873-11-11,true,COMMON,"AMTKoDXBl TKFkADBdbzcOLNCDSAyGNrSkMFPPIBJPB                           ",644,1337,226871743,"Active    ",AAAAAAAAAAAABJC
1,0.65,1996-12-31,9999-12-31,"PCX   ",1918-01-27,1921-03-12,true,PREF_C,"IoiOjiDhKPII                                                          ",644,1719,512029165,"Active    ",AAAAAAAAAAAABVW
1,2.35,1998-03-31,2000-12-29,"NYSE  ",1996-01-02,1916-11-01,false,COMMON,"LsgMaE EwAcJuwjdqgVawlE TyPBgeB                                       ",644,1720,633524062,"Active    ",AAAAAAAAAAAABCV
1,2.35,2000-12-29,9999-12-31,"NYSE  ",1998-09-24,1918-01-31,true,COMMON,"LsgMaE EwAcJuwjdqgVawlE TyPBgeB                                       ",644,143,633524062,"Inactive  ",AAAAAAAAAAAABCV
1,2.24,1983-03-29,1998-03-31,"PCX   ",1978-12-17,1950-07-31,false,COMMON,"RCwJszlzHNGIkhKKRdFiHSPITCOtSbIUZieZQTQlLBKRBRJv                      ",433,1224,691528740,"Active    ",AAAAAAAAAAAABCV
1,2.98,2001-06-28,9999-12-31,"AMEX  ",1959-01-22,1983-11-08,true,PREF_A,"uJdzhJQTY YjdlvQM                                                     ",645,133,764583149,"Inactive  ",AAAAAAAAAAAABGW
1,2.98,1985-12-28,2001-06-28,"AMEX  ",1947-10-29,1970-01-25,false,PREF_A,"uJdzhJQTY YjdlvQM                                                     ",429,1206,764583149,"Active    ",AAAAAAAAAAAABGW
1,2.3,1991-09-29,9999-12-31,"PCX   ",1951-07-09,1929-04-10,true,COMMON,"FgWwROFvBuDEgWzREizyVXoaMSMcTENHEPHqdDiuNc                            ",647,1718,616976762,"Active    ",AAAAAAAAAAAABOS
1,1.74,1988-03-28,9999-12-31,"NYSE  ",1873-12-05,1883-05-25,true,COMMON,"hGYgZSoFpriaZkWRGLYFFNZJLxjGo QdqGFfLZFILFBfDTMjdsPGM uWVfVyAASETP    ",652,534,406414830,"Active    ",AAAAAAAAAAAABJR
1,0.97,1989-06-29,1998-12-31,"AMEX  ",1959-06-03,1985-10-18,false,COMMON,"sSMQPBsz CWvpfSOuSrnoLNxxtCMQbbTxLIMOvEREfWNZlPZlw                    ",653,1341,181515313,"Active    ",AAAAAAAAAAAABLO
1,1.29,1998-12-31,9999-12-31,"AMEX  ",1970-12-29,1995-03-23,true,COMMON,"IQgLSyXnTVzVXpFrTOsNJUEyElSgDbDSrPONlTWaDYOozOElOuFnUDSB              ",534,1619,323647785,"Active    ",AAAAAAAAAAAABLO
1,0.63,1998-03-28,9999-12-31,"PCX   ",1984-04-20,1863-07-29,true,COMMON,"aELLVyCnHOTSlLTQUrSaoGGLozmMnuKqXare AHAR xGZoWvISIUGMNXzcMSUKiIHjZJ  ",663,1732,670222193,"Active    ",AAAAAAAAAAAABXR
1,2.88,2000-06-30,9999-12-31,"PCX   ",1973-12-05,1936-03-24,true,COMMON,"DJHPJUQqctr QFHGmLIEMZuv YmCHShKRPVLHXQIaI                            ",664,1728,346343980,"Active    ",AAAAAAAAAAAACAQ
1,1.41,1987-12-31,9999-12-31,"AMEX  ",1957-07-30,1906-01-23,true,COMMON,"GIVXaMuUAQxsGYPyEsaJLzvMkJxlCGPwLXBSGiufQKHUXEhNBPQGwWHjRaK           ",665,377,804225157,"Active    ",AAAAAAAAAAAABJQ
1,2.66,2016-06-30,9999-12-31,"PCX   ",1857-10-03,1856-03-08,true,COMMON,"SVdhFIgZLImBFNacyHACEeH MJFwaFojObUjTroPVLz                           ",666,2324,90570724,"Active    ",AAAAAAAAAAAACXA
1,1.52,1994-06-27,9999-12-31,"AMEX  ",1925-01-22,1982-05-25,true,PREF_A,"EsAFuGMzbvlkyGBZReoPKWQBNOl                                           ",668,1731,205640250,"Active    ",AAAAAAAAAAAABSJ
1,2.6,1989-12-31,9999-12-31,"AMEX  ",1951-12-18,1872-10-10,true,COMMON,"LA RDnOkiXMLAefKkpNChhdlsSNCBVHEtzT                                   ",669,837,320575957,"Active    ",AAAAAAAAAAAABMG
1,0.8,1996-12-31,9999-12-31,"AMEX  ",1969-03-22,1876-08-12,true,COMMON,"SPTCWWIpglv zyDA                                                      ",669,1430,9410929,"Active    ",AAAAAAAAAAAABVU
1,1.27,2003-09-28,9999-12-31,"AMEX  ",1969-09-29,1925-10-29,true,COMMON,"bmfSXCMkSZkphoTHGNBm JxQBTnmjAYqQtETsqNjYZhKufBQhr fm                 ",669,1431,946857752,"Active    ",AAAAAAAAAAAACFE
1,2.03,2000-03-31,9999-12-31,"NYSE  ",1974-08-10,1926-10-27,true,COMMON,"KdmeCLsHwPIwrbpeOGyHgMkGGXCPAjNy                                      ",670,1733,559004083,"Active    ",AAAAAAAAAAAACAN
1,0.32,2003-09-30,9999-12-31,"NYSE  ",1875-04-02,1932-08-02,true,COMMON,"RVXbRpKLWJwRqgJnSUNJxRCUckjEPMFdOn vvrDG                              ",671,1734,404114352,"Active    ",AAAAAAAAAAAACFI
1,2.61,2009-09-30,9999-12-31,"NYSE  ",1922-08-11,1869-08-28,true,COMMON,"tiNnVUEJAQPlCCNvOQDAKJfuCXSJ ODJ                                      ",671,2042,716292876,"Active    ",AAAAAAAAAAAACNR
1,1.2,2007-03-30,9999-12-31,NASDAQ,1930-04-15,1878-03-10,true,COMMON,"SvmUYaJRcltKV                                                         ",693,2055,329475859,"Active    ",AAAAAAAAAAAACKB
1,0.14,2008-06-29,9999-12-31,"PCX   ",1979-11-16,1918-08-19,true,COMMON,"ZwTtGtHvwKejPPLCsKHKsiUPDfHmBGPZqrU iwRu PqpJLWR F                    ",693,2056,522043943,"Active    ",AAAAAAAAAAAACLX
1,0.62,2002-06-28,9999-12-31,"AMEX  ",1946-05-27,1935-05-15,true,COMMON,"DrYKESQHzDYxzfRN                                                      ",696,1743,250049959,"Active    ",AAAAAAAAAAAACDM
1,2.02,2001-12-30,9999-12-31,"PCX   ",1878-10-21,1967-08-15,true,COMMON,"kWsXbpHjFJDyFSzBJDJEFa GeUmSDAMqDdveScz                               ",697,1740,645500594,"Active    ",AAAAAAAAAAAACCT
1,1.93,1989-03-29,1999-12-31,"PCX   ",1942-07-26,1896-09-20,false,COMMON,"pJCjIfMObQPQHKOROyAc                                                  ",698,1348,83766920,"Active    ",AAAAAAAAAAAABLC
1,1.93,1999-12-31,9999-12-31,"PCX   ",1949-10-07,1900-05-10,true,COMMON,"pJCjIfMObQPQHKOROyAc                                                  ",698,146,83766920,"Inactive  ",AAAAAAAAAAAABLC
1,1.67,1989-09-29,9999-12-31,"AMEX  ",1903-03-26,1884-05-16,true,COMMON,"NAnXZPDoNggEEpEtsqrQGNoZwD                                            ",700,1349,924939927,"Active    ",AAAAAAAAAAAABMB
1,0.19,1990-06-28,9999-12-31,"NYSE  ",1896-12-10,1930-04-28,true,COMMON,"EDRlDJO AwJxFmWdkSLQe                                                 ",700,1350,91770553,"Active    ",AAAAAAAAAAAABMV
1,0.99,1990-12-29,9999-12-31,"NYSE  ",1853-01-07,1930-02-15,true,COMMON,"dJfwytKpTjnxDzOmnAcbprxYEEVGLqHsUqJojadUTNDVEtVhnORNDUBbAQIoHO        ",700,1351,375260296,"Active    ",AAAAAAAAAAAABNO
1,1.46,2009-06-30,9999-12-31,"PCX   ",1946-02-01,1986-03-25,true,PREF_A,"jaddwiynQEorMBiHDfKaPxO                                               ",922,2134,60114516,"Active    ",AAAAAAAAAAAACNJ
1,1.68,2014-12-31,9999-12-31,"AMEX  ",1986-01-02,1860-11-12,true,COMMON,"TqFodJXojdPDgoFOySLAoqRaQOq huLrVutQDIYYQMDSmgNdyc                    ",922,2345,221751463,"Active    ",AAAAAAAAAAAACUX
1,2.8,1999-12-29,9999-12-31,"PCX   ",1977-08-18,1890-02-08,true,COMMON,"QwRDdDEoCBfaDypvFgKnqkAEHAcusDysI tPWsBFajVnRdQWxaNqcRjRFMSIQGJQY     ",924,1845,822071405,"Active    ",AAAAAAAAAAAABZZ
1,1.61,2000-12-31,9999-12-31,"AMEX  ",1963-10-15,1977-07-03,true,COMMON,"qaRiCJAA FyvVlAilqBAUedMZEmr                                          ",925,1843,631891104,"Active    ",AAAAAAAAAAAACBJ
1,2.26,2005-09-30,9999-12-31,NASDAQ,1989-09-01,1936-03-16,true,PREF_B,"qkXzm TaMAupYMRqQJHeOuTJBHYylcMOPDpTYwqcqNqGAMcwSxeclYrLiegDAP        ",927,2139,122318672,"Active    ",AAAAAAAAAAAACHX
1,1.06,2002-12-30,9999-12-31,NASDAQ,1966-08-03,1868-01-23,true,COMMON,"QivOYywNKhxWEdihPnhVMhkfzBTkbKPKWWA wgsFHEfRGPYgQP                    ",929,1805,766080611,"Active    ",AAAAAAAAAAAACEJ
1,1.83,2003-03-30,9999-12-31,"NYSE  ",1905-02-14,1952-03-20,true,PREF_A,"PDtbsNswCvdfR                                                         ",930,1847,2630553,"Active    ",AAAAAAAAAAAACEP
1,2.79,1998-06-30,2004-03-30,"AMEX  ",1946-08-30,1988-04-17,false,COMMON,"nViHYSnIPQRBLlEbmBQNPrSOhujkZY OoATVhp                                ",931,1844,528737723,"Active    ",AAAAAAAAAAAABXY
1,2.79,2004-03-30,9999-12-31,"AMEX  ",1950-06-06,1993-09-07,true,COMMON,"nViHYSnIPQRBLlEbmBQNPrSOhujkZY OoATVhp                                ",931,148,528737723,"Inactive  ",AAAAAAAAAAAABXY
1,1.51,2005-03-30,9999-12-31,"NYSE  ",1881-11-17,1965-09-11,true,PREF_B,"XIwCXFHTGz                                                            ",931,2135,70575900,"Active    ",AAAAAAAAAAAACHN
1,1.82,1986-06-28,9999-12-31,NASDAQ,1976-04-27,1882-12-27,true,COMMON,"FHJDdSH KkKWaANrcVoNsTQnCzirMBXKcdLLbSD yLDeCuJMHNBKhv                ",266,1028,21267067,"Active    ",AAAAAAAAAAAABHI
1,0.18,1974-03-25,1986-06-29,"NYSE  ",1928-12-18,1967-06-19,false,COMMON," MN ugtXAtMpULSBNWzUmEwVKunCufngBmgQIJQXePwEAuNJxWHv                  ",267,928,460219975,"Active    ",AAAAAAAAAAAAAQP
1,1.69,1986-06-29,9999-12-31,"PCX   ",1955-05-25,1975-10-05,true,COMMON," KPgmDSOXBzDIaJpqlcgqq                                                ",623,1329,378498351,"Active    ",AAAAAAAAAAAAAQP
1,2.33,1994-12-31,9999-12-31,"NYSE  ",1857-04-23,1962-04-07,true,COMMON,"AEQJGUeOJCqFhiVhVVpNZJ KzMGYKL b                                      ",267,1451,806897658,"Active    ",AAAAAAAAAAAABTG
1,0.08,1998-03-29,1999-03-31,"AMEX  ",1926-09-05,1892-10-05,false,PREF_C,"pErDMZzEnCvNM                                                         ",267,1453,606755481,"Active    ",AAAAAAAAAAAABXN
1,0.98,1999-03-31,9999-12-31,NASDAQ,1935-05-11,1864-12-21,true,PREF_D,"jEyLVVRyPErWF                                                         ",799,1799,781156454,"Active    ",AAAAAAAAAAAABXN
1,0.02,1989-06-28,9999-12-31,"AMEX  ",1981-10-17,1883-03-14,true,PREF_B,"gbwrafDaseDnDLDxBIU                                                   ",268,1029,399724529,"Active    ",AAAAAAAAAAAABLS
1,1.74,2005-12-30,9999-12-31,"AMEX  ",1964-12-02,1861-12-06,true,PREF_A,"SQKkVFyQRv                                                            ",268,1928,40008677,"Active    ",AAAAAAAAAAAABRH
1,2.52,1993-09-28,2005-12-30,"AMEX  ",1962-06-12,1866-09-09,false,COMMON,"EEUTbDhfhv vvhzKWZZBmJWYAtRByFSSfyqJROnpTwMjr K                       ",751,1443,792630790,"Active    ",AAAAAAAAAAAABRH
1,2.89,2014-06-30,9999-12-31,"NYSE  ",1913-05-22,1858-04-19,true,COMMON,"cxeTLjtZeiugVzhCsXuXBm VINCvcGilqDy                                   ",268,2278,605350575,"Active    ",AAAAAAAAAAAACUA
1,0.68,1974-12-31,1990-09-29,"AMEX  ",1884-02-16,1927-06-29,false,PREF_B,"RSRyIlnAfYhdpUyuANHpiCLJiUrLfzBVKMJtQEU                               ",269,1047,647343023,"Active    ",AAAAAAAAAAAAARK
1,0.7,1990-09-29,9999-12-31,"PCX   ",1926-06-10,1893-04-02,true,COMMON,"KBbCUVtLBEuPMKwXfJKtROZeEBCQgTfjCRAJmmkDiw                            ",341,1135,552622678,"Active    ",AAAAAAAAAAAAARK
1,1.42,2009-09-29,9999-12-31,"PCX   ",1903-08-09,1898-11-13,true,COMMON,EKtNVPBlBOgzZuUGTSYmfPGFLKUPiPdseUqSweNP  bPzbfGALOCogkUrAkkCnpspWmDLL,381,1965,465677593,"Active    ",AAAAAAAAAAAACNP
1,0.9,1982-03-28,1988-06-28,"NYSE  ",1868-09-09,1866-08-07,false,COMMON,"TmwsUhzMwkXyXbFOTPzBSpgoiCFCHpCYUQpGHhnLKITibkVfRCTJzP                ",382,1171,616673701,"Active    ",AAAAAAAAAAAABBQ
1,0.05,1988-06-28,9999-12-31,NASDAQ,1947-10-23,1932-03-28,true,COMMON,"fpWnRkgjYhKAssPrhvqInXNsuGnxOVGhulnREwJPPbUgLHMJNyNTP                 ",638,948,380193052,"Active    ",AAAAAAAAAAAABBQ
1,2.35,1982-06-28,9999-12-31,"NYSE  ",1888-10-06,1909-05-04,true,PREF_A,"qxJUBOLKzxAMLhiLfTbCYPbYAEElgrANKRWPUOvkIdp                           ",382,1173,613502596,"Active    ",AAAAAAAAAAAABCA
1,0.91,1985-09-30,9999-12-31,"PCX   ",1927-05-22,1936-04-06,true,COMMON,"cXXYVGIDFgjcLqG                                                       ",382,1176,622198288,"Active    ",AAAAAAAAAAAABGJ
1,0.65,1992-09-27,9999-12-31,"AMEX  ",1897-07-02,1906-03-19,true,PREF_A,"OTVUcGECUIYAFpqnnowjfTCIPZDpmgGZMoXPCUHSZxKuniLONdTGVG J              ",382,1545,117349986,"Active    ",AAAAAAAAAAAABQF
1,0.67,1993-06-28,9999-12-31,"PCX   ",1854-10-26,1876-11-06,true,PREF_A,"cSOBoLbEkQTC BUPiQQmdbFGSWPHpVXCcyKEwmYwigPIjZyXQVsLhDKiGtZibwafO     ",382,1546,678356333,"Active    ",AAAAAAAAAAAABRC
1,2.21,1997-12-31,9999-12-31,NASDAQ,1883-03-20,1913-10-28,true,COMMON,"lcWfRHffLbziBasyUVMHcmOtKkFXfDWQwVMmsbrFW oWd                         ",382,1549,287622541,"Active    ",AAAAAAAAAAAABXG
1,0.53,2007-09-30,9999-12-31,"PCX   ",1853-11-16,1916-08-24,true,COMMON,"vTRPNWuqXOOIBjOwVqic                                                  ",382,1963,75975585,"Active    ",AAAAAAAAAAAACKV
1,2.47,1994-12-29,9999-12-31,"PCX   ",1950-07-29,1889-02-15,true,PREF_A,"AHAbEWKLGAUshELQxKaUQTDtpLkJceXeQVKiFamosBxnGPSHawxmgQFyunEVqpARkhuV  ",383,1371,769698508,"Active    ",AAAAAAAAAAAABBP
1,2.16,1982-03-29,1994-12-29,"NYSE  ",1885-12-13,1953-08-21,false,COMMON,"aTiPCfcBAplOOgpvNoneqhvHd                                             ",480,1257,141288412,"Active    ",AAAAAAAAAAAABBP
1,1.68,2012-03-30,9999-12-31,"NYSE  ",1980-03-07,1911-12-03,true,COMMON,"FDVEKFArmUTQbWjXyRxFwPXeVMoHuzwLGqbQ                                  ",383,1880,765892699,"Active    ",AAAAAAAAAAAACRF
1,2.77,1993-06-30,1994-06-28,"PCX   ",1891-07-10,1854-02-27,false,COMMON,"kknzbWKRFaXKCLyQGBWbsjS                                               ",436,1577,363771322,"Active    ",AAAAAAAAAAAABRF
1,2.77,1994-06-28,9999-12-31,"PCX   ",1891-10-23,1854-03-09,true,COMMON,"kknzbWKRFaXKCLyQGBWbsjS                                               ",436,134,363771322,"Inactive  ",AAAAAAAAAAAABRF
1,1.97,1988-12-30,2010-09-30,NASDAQ,1984-08-23,1960-10-28,false,COMMON,"vkySoFCwEmWZKbEwPznKMbsaGvtWM                                         ",437,1231,943398507,"Active    ",AAAAAAAAAAAABKS
1,1.97,2010-09-30,9999-12-31,NASDAQ,2005-11-12,1978-04-17,true,COMMON,"vkySoFCwEmWZKbEwPznKMbsaGvtWM                                         ",437,177,943398507,"Inactive  ",AAAAAAAAAAAABKS
1,0.69,2001-12-31,9999-12-31,"NYSE  ",1946-06-26,1895-08-21,true,PREF_A,"EETHUVUXZIGPDXDMQDoKNAPDhhhSGKgJkPELqLrszFLKGQVOPAuCFEYOCQUUUJiwAW    ",437,1581,455467876,"Active    ",AAAAAAAAAAAACCX
1,1.17,2016-06-29,9999-12-31,NASDAQ,1973-12-22,1880-11-12,true,COMMON,"BAYfbLNGvP upKNHQirqVaTKc GHGOMIeqjyqfKOiwKC RFflH wjQMsjxwAfMOzF     ",437,2293,679226532,"Active    ",AAAAAAAAAAAACXC
1,0.38,1993-03-31,9999-12-31,NASDAQ,1986-12-27,1918-03-18,true,COMMON,"EIJQUOczQrAwPN                                                        ",439,1580,81454746,"Active    ",AAAAAAAAAAAABQS
1,0.86,1980-12-30,9999-12-31,"AMEX  ",1895-05-04,1954-06-08,true,COMMON,"QpVptxsMEJNIgypYMOKvGHmVbtoYjozhDJgRTNIESdKXCRMwHDm                   ",440,1229,218097649,"Active    ",AAAAAAAAAAAAAZU
1,0.41,1990-09-29,9999-12-31,"AMEX  ",1888-07-26,1949-09-27,true,COMMON,"PGhxjsWJrLiPFbEmBmVHBYVAqOfgMORR                                      ",443,727,268303977,"Active    ",AAAAAAAAAAAABNF
1,1.82,2000-12-29,2001-03-31,NASDAQ,1975-10-10,1990-10-31,false,PREF_A,"aNycKtyMboptJoKvuQEGSUGZ qDaGqRzfkGbFeBYJSmGLSFLeeHwubzTAXFKEDUBZQB   ",443,1405,197370814,"Active    ",AAAAAAAAAAAACBL
1,1.82,2001-03-31,9999-12-31,NASDAQ,1975-12-26,1991-01-25,true,PREF_A,"aNycKtyMboptJoKvuQEGSUGZ qDaGqRzfkGbFeBYJSmGLSFLeeHwubzTAXFKEDUBZQB   ",443,113,197370814,"Inactive  ",AAAAAAAAAAAACBL
1,0.3,2001-12-31,9999-12-31,"NYSE  ",1943-06-13,1966-03-22,true,COMMON,"OSAwTJcHCqd                                                           ",456,1584,381343401,"Active    ",AAAAAAAAAAAACCS
1,2.96,1999-06-28,9999-12-31,"PCX   ",1964-05-19,1925-01-09,true,PREF_B,"aQhdHqnOMSMSJKVvUyNLkBEDAF                                            ",457,1454,749202162,"Active    ",AAAAAAAAAAAABZJ
1,1.99,1982-03-27,9999-12-31,"NYSE  ",1918-10-15,1881-04-17,true,COMMON,"ifRTGCuKJLjtPOOVJQOxioSLNEzcBHYUPrpPnYmEhOzTEE                        ",459,1233,508795840,"Active    ",AAAAAAAAAAAABBR
1,1.83,1991-09-27,9999-12-31,"PCX   ",1911-05-16,1877-01-17,true,COMMON,"DpFXTzCOOHNOPabPGODDxbQqZoqTuEuUJAGiXTPGxCTbWF TzDJKxpp               ",459,1585,909761205,"Active    ",AAAAAAAAAAAABOR
1,1.61,2002-06-30,9999-12-31,NASDAQ,1976-06-25,1885-06-11,true,COMMON,"LzOaQUJRzTpFVOFnnLZqQRBwECjByYHcAqVLKkZKGpeNXIEwF MQIqDGVlwzyW        ",459,1588,883127541,"Active    ",AAAAAAAAAAAACDR
1,2.34,1987-09-28,1990-12-31,"NYSE  ",1882-10-31,1892-01-01,false,COMMON,"DUSNbnRLFVpJLkigyOXykJkIKvptJbxCBFOQ mkPGMTwzXDQLNW                   ",461,1234,97612795,"Active    ",AAAAAAAAAAAABJE
